,position_code,skill_id,skill_score
97,100101,6040,1.3434083377545116
98,100101,10320,2.0151125066317674
99,100101,10390,1.736330088125777
100,100101,2042,2.0151125066317674
101,100101,10021,2.9503379239126977
102,100101,10802,2.3237146401844657
103,100101,10307,2.6868166755090233
104,100101,10750,2.557416173541432
105,100101,10306,3.5250547887457073
106,100101,10400,2.231352950046322
107,100101,2047,2.3237146401844657
108,100101,10532,0.0
109,100101,4080,2.7455658305987263
110,100101,3071,1.0646259192485212
111,100101,10164,2.7455658305987263
112,100101,10520,0.0
113,100101,5010,1.736330088125777
114,100101,10132,2.0151125066317674
115,100101,10501,1.3434083377545116
116,100101,3040,2.903057118923577
117,100101,5090,2.485600785354349
118,100101,10104,1.5596487811690656
119,100101,10503,0.6717041688772558
120,100101,10283,1.3434083377545116
121,100101,5031,1.8857120046641762
122,100101,10810,2.1292518384970425
123,100101,5050,2.3237146401844657
124,100101,10011,1.5596487811690656
125,100101,10304,2.6868166755090233
126,100101,6010,1.0646259192485212
127,100101,10380,1.3434083377545116
128,100101,10311,1.5596487811690656
129,100101,10173,0.6717041688772558
130,100101,10201,1.736330088125777
131,100101,10752,3.157304954231605
132,100101,10421,2.1292518384970425
133,100101,10360,0.6717041688772558
134,100101,10530,1.736330088125777
135,100101,10172,0.6717041688772558
136,100101,5061,1.736330088125777
137,100101,10422,2.1292518384970425
138,100101,3042,1.0646259192485212
139,100101,2021,0.6717041688772558
140,100101,2046,1.0646259192485212
141,100101,10410,1.0646259192485212
142,100101,10133,2.0151125066317674
143,100101,3054,0.6717041688772558
144,100101,3041,0.0
145,100101,10163,0.6717041688772558
146,100101,10103,0.0
147,100101,5030,0.0
148,100101,10722,0.0
149,100101,2051,0.6717041688772558
150,100101,10040,0.0
151,100101,10030,1.0646259192485212
152,100101,10531,0.0
153,100101,10308,0.0
154,100101,10751,0.6717041688772558
155,100401,10210,5.761494702039568
156,100401,10230,8.899484740115543
157,100401,10232,5.730564493310938
158,100401,10164,4.70947057641364
159,100401,3020,5.791468151404578
160,100401,2041,5.704013126297875
161,100401,10260,5.687725948398938
162,100401,10092,6.836215132080205
163,100401,10170,5.720031082282765
164,100401,10250,5.114832347082864
165,100401,10120,5.7331800529915835
166,100401,10282,6.199035988218419
167,100401,2046,3.417269999475982
168,100401,10231,5.396083720487143
169,100401,4010,5.114832347082864
170,100401,5020,4.234275808238747
171,100401,2040,5.350650512384453
172,100401,10500,3.8290091231088614
173,100401,10171,4.392380234371705
174,100401,10700,6.610091556274064
175,100401,10200,5.016021779521682
176,100401,4050,5.546521837973025
177,100401,3030,6.008691917352396
178,100401,6030,3.9008245112959443
179,100401,10420,4.0746173980117435
180,100401,4120,6.0659367631599
181,100401,10110,4.731748897187498
182,100401,4060,2.408034257003033
183,100401,10240,5.124670647558764
184,100401,10340,5.743572262755718
185,100401,4100,5.3622100642425155
186,100401,4020,5.891846043926501
187,100401,10710,4.537286095500075
188,100401,10130,5.319133449246188
189,100401,2047,2.6868166755090233
190,100401,6050,2.9954188090617215
191,100401,10151,2.624274700417587
192,100401,6080,4.829435129695784
193,100401,4030,4.88740309629225
194,100401,10020,3.9994584840004395
195,100401,3060,3.7714240093283524
196,100401,10221,2.9954188090617215
197,100401,6090,4.788769123587754
198,100401,4110,4.030225013263535
199,100401,6100,4.623100029150418
200,100401,10220,3.791001731215387
201,100401,10730,4.402744656948254
202,100401,3050,5.104893139200888
203,100401,10280,4.170915712141873
204,100401,4090,5.937330034020349
205,100401,10180,3.472660176251554
206,100401,10272,2.557416173541432
207,100401,2010,2.6868166755090233
208,100401,3070,3.6671229779389773
209,100401,2030,4.836049928576874
210,100401,10502,3.229120342418688
211,100401,10510,4.381903761812562
212,100401,10100,4.71695373540067
213,100401,4081,3.791001731215387
214,100401,2050,2.1292518384970425
215,100401,10140,3.7714240093283524
216,100401,10160,5.119763982527321
217,100401,10421,2.485600785354349
218,100401,4070,4.971201570708698
219,100401,10165,1.8857120046641762
220,100401,10400,2.3237146401844657
221,100401,4040,3.5250547887457073
222,100401,10753,0.0
223,100401,10021,3.9348302556309256
224,100401,10091,3.9837009941569876
225,100401,10300,4.462705900092644
226,100401,10320,1.8857120046641762
227,100401,10330,1.5596487811690656
228,100401,10370,4.7243795516098865
229,100401,10050,4.537286095500075
230,100401,10141,2.485600785354349
231,100401,2042,4.170915712141873
232,100401,10530,1.3434083377545116
233,100401,10380,2.624274700417587
234,100401,10423,0.0
235,100401,10303,2.231352950046322
236,100401,4140,1.3434083377545116
237,100401,10010,4.781822396539904
238,100401,10800,2.8533506198684515
239,100401,4080,2.0151125066317674
240,100401,10306,3.0384954240580497
241,100401,10281,3.9008245112959443
242,100401,10190,4.509986705081763
243,100401,5090,2.903057118923577
244,100401,6060,3.9179765391169727
245,100401,10750,3.445360785833242
246,100401,10321,0.0
247,100401,2021,0.6717041688772558
248,100401,10302,3.7101995929353055
249,100401,10150,4.5638374625131375
250,100401,3010,0.6717041688772558
251,100401,10307,3.388340559432987
252,100401,10390,0.6717041688772558
253,100401,10740,2.8533506198684515
254,100401,10060,3.8290091231088614
255,100401,10101,0.6717041688772558
256,100401,6020,0.6717041688772558
257,100401,5060,0.6717041688772558
258,100401,10803,1.5596487811690656
259,100401,2020,1.5596487811690656
260,100401,10720,3.388340559432987
261,100401,5050,0.0
262,100401,2051,1.3434083377545116
263,100401,10311,0.6717041688772558
264,100401,10810,2.9954188090617215
265,100401,10310,2.7455658305987263
266,100401,10410,2.8533506198684515
267,100401,10163,3.5747612878008335
268,100401,10422,2.408034257003033
269,100401,10301,2.1292518384970425
270,100401,10331,3.2959788692948426
271,100401,4130,2.624274700417587
272,100401,10640,2.1292518384970425
273,100401,10161,2.485600785354349
274,100401,10312,0.0
275,100401,10501,1.3434083377545116
276,100401,3040,3.417269999475982
277,100401,10104,1.0646259192485212
278,100401,10080,2.3237146401844657
279,100401,10133,1.0646259192485212
280,100401,10270,2.7455658305987263
281,100401,10132,1.736330088125777
282,100401,10503,0.6717041688772558
283,100401,10360,1.736330088125777
284,100401,5061,0.0
285,100401,10283,0.6717041688772558
286,100401,10802,1.8857120046641762
287,100401,10650,2.0151125066317674
288,100401,3052,2.231352950046322
289,100401,10162,1.3434083377545116
290,100401,10752,0.0
291,100401,6070,2.557416173541432
292,100401,10172,0.0
293,100401,5031,1.8857120046641762
294,100401,10361,1.3434083377545116
295,100401,10304,2.1292518384970425
296,100401,3071,0.0
297,100401,3054,0.6717041688772558
298,100401,10722,0.0
299,100401,10520,0.6717041688772558
300,100401,5030,1.5596487811690656
301,100401,10351,1.3434083377545116
302,100401,5010,0.0
303,100401,6040,0.0
304,100401,6010,0.6717041688772558
305,100401,10532,1.3434083377545116
306,100401,5041,0.0
307,100401,10134,0.0
308,100401,10222,1.0646259192485212
309,100402,10370,3.119297562338131
310,100402,10230,7.377801239332217
311,100402,3020,3.731040488070998
312,100402,10240,3.5250547887457073
313,100402,10164,1.5596487811690656
314,100402,10260,4.157730960818529
315,100402,10092,4.912093967575928
316,100402,10232,4.258503676994085
317,100402,2041,3.7514425947575445
318,100402,10210,3.810191749847247
319,100402,10200,3.358520844386279
320,100402,2042,2.0151125066317674
321,100402,10340,4.822774867922735
322,100402,3050,3.9348302556309256
323,100402,10170,4.862066639425542
324,100402,10282,4.546217626682356
325,100402,3070,2.0151125066317674
326,100402,4020,3.86558192662282
327,100402,4130,1.5596487811690656
328,100402,4100,3.731040488070998
329,100402,6100,2.408034257003033
330,100402,10130,4.088974168353238
331,100402,4120,4.293746261667209
332,100402,10250,3.119297562338131
333,100402,10120,4.360604788543364
334,100402,10700,4.623100029150418
335,100402,3060,2.7455658305987263
336,100402,5020,3.119297562338131
337,100402,10110,2.8009560073742983
338,100402,3030,3.2631260867536707
339,100402,2030,3.731040488070998
340,100402,10710,3.0384954240580497
341,100402,10220,1.8857120046641762
342,100402,10231,3.86558192662282
343,100402,10180,2.231352950046322
344,100402,10302,2.408034257003033
345,100402,10320,2.1292518384970425
346,100402,6080,3.229120342418688
347,100402,10150,1.8857120046641762
348,100402,10080,1.0646259192485212
349,100402,4030,1.8857120046641762
350,100402,2040,3.0384954240580497
351,100402,4010,2.557416173541432
352,100402,10160,2.3237146401844657
353,100402,4090,3.86558192662282
354,100402,10280,3.417269999475982
355,100402,10100,2.557416173541432
356,100402,10351,0.0
357,100402,10171,2.3237146401844657
358,100402,6090,2.7455658305987263
359,100402,6060,1.8857120046641762
360,100402,10300,2.1292518384970425
361,100402,10420,3.2959788692948426
362,100402,10331,2.7455658305987263
363,100402,10140,2.231352950046322
364,100402,4110,2.408034257003033
365,100402,6030,1.8857120046641762
366,100402,10281,3.157304954231605
367,100402,10800,1.0646259192485212
368,100402,10190,1.5596487811690656
369,100402,10380,1.0646259192485212
370,100402,10422,0.0
371,100402,4140,1.0646259192485212
372,100402,6040,0.0
373,100402,4050,3.7514425947575445
374,100402,10060,1.736330088125777
375,100402,4080,0.0
376,100402,10306,2.231352950046322
377,100402,10050,2.485600785354349
378,100402,10510,2.7455658305987263
379,100402,3071,0.0
380,100402,10301,1.5596487811690656
381,100402,3052,1.8857120046641762
382,100402,10750,1.5596487811690656
383,100402,10270,1.5596487811690656
384,100402,10500,2.485600785354349
385,100402,10802,0.0
386,100402,2047,1.5596487811690656
387,100402,6050,1.8857120046641762
388,100402,10151,1.736330088125777
389,100402,10104,0.0
390,100402,5090,1.0646259192485212
391,100402,4081,2.1292518384970425
392,100402,10730,1.8857120046641762
393,100402,10221,0.6717041688772558
394,100402,10141,0.6717041688772558
395,100402,10010,1.736330088125777
396,100402,4040,2.408034257003033
397,100402,10502,1.0646259192485212
398,100402,4070,2.231352950046322
399,100402,4060,1.0646259192485212
400,100402,2010,1.0646259192485212
401,100402,10330,2.0151125066317674
402,100402,10740,0.6717041688772558
403,100402,10421,2.1292518384970425
404,100402,10020,1.736330088125777
405,100402,10307,1.3434083377545116
406,100402,10520,0.0
407,100402,5050,0.0
408,100402,10132,0.0
409,100402,10640,0.0
410,100402,3040,0.6717041688772558
411,100402,10803,1.736330088125777
412,100402,10751,0.6717041688772558
413,100402,10272,0.6717041688772558
414,100402,10360,0.0
415,100402,10021,0.0
416,100402,10410,0.0
417,100402,3010,0.6717041688772558
418,100402,10532,0.6717041688772558
419,100402,10310,0.0
420,290303,2041,5.900675847825395
421,290303,10050,5.497814889572154
422,290303,2030,6.07332014572191
423,290303,10310,5.290689269240064
424,290303,3060,5.717379741987595
425,290303,2040,7.133030065723281
426,290303,10250,1.5596487811690656
427,290303,4020,6.133906390031712
428,290303,10104,4.509986705081763
429,290303,5020,4.555067590230787
430,290303,10750,6.125230734294416
431,290303,6090,5.665574943433368
432,290303,6100,4.849145591021885
433,290303,10120,3.731040488070998
434,290303,10092,4.731748897187498
435,290303,10210,4.976918780645049
436,290303,4120,5.82767650802692
437,290303,4090,4.816068514006066
438,290303,5030,4.79566640731952
439,290303,4110,3.9348302556309256
440,290303,2047,5.3583721809157305
441,290303,10360,4.809315425538815
442,290303,4081,4.881130813725898
443,290303,10730,5.0105313156934885
444,290303,10390,2.8533506198684515
445,290303,4070,4.5725286801732
446,290303,4010,5.0897905331623114
447,290303,4060,1.736330088125777
448,290303,4100,5.235541631390394
449,290303,10100,4.862066639425542
450,290303,6080,4.71695373540067
451,290303,10710,3.5250547887457073
452,290303,10311,1.5596487811690656
453,290303,2042,3.472660176251554
454,290303,10232,2.485600785354349
455,290303,10303,3.6889006196661085
456,290303,10650,2.7455658305987263
457,290303,6060,5.8012567626471165
458,290303,10510,4.899827167409035
459,290303,10230,4.500713291986116
460,290303,5010,3.417269999475982
461,290303,3070,2.408034257003033
462,290303,10530,3.157304954231605
463,290303,10502,4.270394185355922
464,290303,4050,3.445360785833242
465,290303,6020,3.598690016478666
466,290303,10307,4.842619881019129
467,290303,10302,4.412999401037517
468,290303,10500,3.388340559432987
469,290303,6070,3.157304954231605
470,290303,10700,4.481895918724502
471,290303,4130,3.445360785833242
472,290303,10422,3.9008245112959443
473,290303,10161,3.358520844386279
474,290303,10150,1.736330088125777
475,290303,10630,1.8857120046641762
476,290303,10340,3.7714240093283524
477,290303,2010,4.381903761812562
478,290303,10300,3.8290091231088614
479,290303,10752,0.0
480,290303,10200,4.117064954710498
481,290303,10040,3.119297562338131
482,290303,10900,1.5596487811690656
483,290303,5090,4.088974168353238
484,290303,6050,4.13081077771219
485,290303,10304,1.8857120046641762
486,290303,6040,3.598690016478666
487,290303,10272,2.3237146401844657
488,290303,5031,4.623100029150418
489,290303,10260,1.5596487811690656
490,290303,10130,2.1292518384970425
491,290303,3050,2.1292518384970425
492,290303,10180,3.7101995929353055
493,290303,6030,2.7455658305987263
494,290303,10020,3.5250547887457073
495,290303,3040,3.55022670460287
496,290303,10240,2.231352950046322
497,290303,10280,2.3237146401844657
498,290303,10141,0.0
499,290303,10021,3.119297562338131
500,290303,10410,2.7455658305987263
501,290303,4140,2.9503379239126977
502,290303,5041,0.0
503,290303,4030,1.3434083377545116
504,290303,10170,3.417269999475982
505,290303,6010,1.0646259192485212
506,290303,10162,3.193877757745564
507,290303,10030,3.0384954240580497
508,290303,10501,2.3237146401844657
509,290303,10391,1.0646259192485212
510,290303,5040,1.5596487811690656
511,290303,3020,2.408034257003033
512,290303,10620,2.0151125066317674
513,290303,10380,2.408034257003033
514,290303,10101,1.0646259192485212
515,290303,2046,2.903057118923577
516,290303,10392,1.0646259192485212
517,290303,10171,2.8533506198684515
518,290303,3030,3.445360785833242
519,290303,10740,2.8533506198684515
520,290303,10301,2.3237146401844657
521,290303,10753,2.557416173541432
522,290303,10351,0.6717041688772558
523,290303,10091,2.9503379239126977
524,290303,10400,2.3237146401844657
525,290303,10220,1.0646259192485212
526,290303,10802,1.0646259192485212
527,290303,10270,0.0
528,290303,2021,2.231352950046322
529,290303,10282,2.557416173541432
530,290303,10060,2.0151125066317674
531,290303,3052,2.231352950046322
532,290303,10520,2.9954188090617215
533,290303,10305,0.0
534,290303,10163,2.0151125066317674
535,290303,4040,1.3434083377545116
536,290303,10283,2.231352950046322
537,290303,10600,2.0151125066317674
538,290303,10133,1.5596487811690656
539,290303,10011,4.045249566523415
540,290303,10190,1.736330088125777
541,290303,10720,1.3434083377545116
542,290303,10080,1.0646259192485212
543,290303,10164,2.9503379239126977
544,290303,5050,1.736330088125777
545,290303,10330,1.5596487811690656
546,290303,2020,1.736330088125777
547,290303,10201,1.3434083377545116
548,290303,2051,1.0646259192485212
549,290303,10165,0.6717041688772558
550,290303,10352,0.0
551,290303,10660,2.231352950046322
552,290303,10160,3.079738425880289
553,290303,10331,0.0
554,290303,10231,0.6717041688772558
555,290303,10420,0.0
556,290303,5100,0.6717041688772558
557,290303,5061,2.624274700417587
558,290303,10110,1.0646259192485212
559,290303,3061,1.3434083377545116
560,290303,3071,1.3434083377545116
561,290303,4080,1.736330088125777
562,290303,10370,3.7714240093283524
563,290303,10221,1.3434083377545116
564,290303,10070,1.5596487811690656
565,290303,10640,0.0
566,290303,10151,2.624274700417587
567,290303,10532,0.0
568,290303,10803,0.0
569,290303,10361,0.0
570,290303,10172,0.0
571,290303,10173,0.0
572,290303,10800,2.0151125066317674
573,290303,2050,1.0646259192485212
574,290303,10306,0.6717041688772558
575,290304,2030,6.426835983491037
576,290304,10050,5.601912014748597
577,290304,10180,4.678946343507198
578,290304,10501,1.3434083377545116
579,290304,2040,5.51759239793003
580,290304,10250,3.598690016478666
581,290304,6090,4.52827147911404
582,290304,4020,5.286556792728648
583,290304,5020,2.8533506198684515
584,290304,10210,5.21346631978736
585,290304,10502,4.816068514006066
586,290304,10302,3.193877757745564
587,290304,10220,0.6717041688772558
588,290304,10750,5.4288132045647135
589,290304,10510,4.993870774556112
590,290304,10360,4.270394185355922
591,290304,10200,3.6671229779389773
592,290304,10100,4.183923481586652
593,290304,4090,6.192553928776396
594,290304,10150,3.6671229779389773
595,290304,4081,5.153600087601759
596,290304,10500,2.9954188090617215
597,290304,4120,4.9420983542331784
598,290304,4070,3.5250547887457073
599,290304,4010,3.6671229779389773
600,290304,2041,5.235541631390394
601,290304,10280,3.810191749847247
602,290304,5030,4.246465456678089
603,290304,6040,3.3277543151231836
604,290304,10230,4.7243795516098865
605,290304,10170,3.7101995929353055
606,290304,10753,4.392380234371705
607,290304,4030,2.1292518384970425
608,290304,10171,3.598690016478666
609,290304,10730,4.953844731669877
610,290304,10092,5.037677748290731
611,290304,4100,4.472348410230796
612,290304,10700,4.631277835262902
613,290304,10600,2.3237146401844657
614,290304,10164,3.7514425947575445
615,290304,10310,4.924207428722226
616,290304,3060,3.7514425947575445
617,290304,10163,2.903057118923577
618,290304,10160,2.9503379239126977
619,290304,10361,2.1292518384970425
620,290304,4060,2.485600785354349
621,290304,10272,3.079738425880289
622,290304,2046,3.622042092789954
623,290304,10162,1.736330088125777
624,290304,6050,2.9954188090617215
625,290304,4050,3.791001731215387
626,290304,10710,2.231352950046322
627,290304,6060,4.639387207049354
628,290304,10303,3.079738425880289
629,290304,6100,3.622042092789954
630,290304,6080,4.598144205227116
631,290304,10104,1.0646259192485212
632,290304,2042,2.231352950046322
633,290304,10300,3.388340559432987
634,290304,10900,0.6717041688772558
635,290304,2021,1.0646259192485212
636,290304,10240,2.7455658305987263
637,290304,10282,2.231352950046322
638,290304,3040,1.5596487811690656
639,290304,10133,2.0151125066317674
640,290304,10307,4.117064954710498
641,290304,4140,2.9503379239126977
642,290304,5041,0.6717041688772558
643,290304,4110,3.9994584840004395
644,290304,5031,3.157304954231605
645,290304,3070,1.8857120046641762
646,290304,2047,4.045249566523415
647,290304,10161,2.6868166755090233
648,290304,10304,1.5596487811690656
649,290304,4080,3.55022670460287
650,290304,10620,2.0151125066317674
651,290304,6030,2.9954188090617215
652,290304,10281,2.231352950046322
653,290304,4130,3.598690016478666
654,290304,6070,3.0384954240580497
655,290304,10120,3.445360785833242
656,290304,10390,1.5596487811690656
657,290304,3050,2.3237146401844657
658,290304,10172,2.1292518384970425
659,290304,3020,2.557416173541432
660,290304,10201,2.3237146401844657
661,290304,10091,0.6717041688772558
662,290304,10040,2.557416173541432
663,290304,10130,3.119297562338131
664,290304,10260,2.0151125066317674
665,290304,10141,3.0384954240580497
666,290304,10020,2.0151125066317674
667,290304,5090,1.3434083377545116
668,290304,10060,3.358520844386279
669,290304,10021,0.6717041688772558
670,290304,10340,2.7455658305987263
671,290304,5010,2.3237146401844657
672,290304,10232,1.736330088125777
673,290304,3030,2.557416173541432
674,290304,10101,0.0
675,290304,6020,2.8009560073742983
676,290304,4040,2.6868166755090233
677,290304,10530,1.736330088125777
678,290304,10520,1.5596487811690656
679,290304,10503,1.0646259192485212
680,290304,10270,1.3434083377545116
681,290304,10400,1.5596487811690656
682,290304,10190,3.499211543264617
683,290304,10422,1.736330088125777
684,290304,2051,2.0151125066317674
685,290304,3071,0.0
686,290304,10306,0.0
687,290304,10740,3.193877757745564
688,290304,10370,2.1292518384970425
689,290304,10751,0.0
690,290304,10803,0.0
691,290304,10080,0.6717041688772558
692,290304,10650,1.3434083377545116
693,290304,6010,1.0646259192485212
694,290304,10151,1.3434083377545116
695,290304,2010,2.557416173541432
696,290304,10810,0.0
697,290304,10231,1.736330088125777
698,290304,5061,1.736330088125777
699,290304,10421,1.0646259192485212
700,290304,10391,1.0646259192485212
701,290304,10720,0.6717041688772558
702,290304,10311,1.0646259192485212
703,290304,5040,1.0646259192485212
704,290304,10110,1.3434083377545116
705,290304,10532,0.6717041688772558
706,290304,10331,0.6717041688772558
707,290304,10283,0.0
708,290304,10752,0.0
709,290304,10221,1.3434083377545116
710,290304,10308,0.0
711,290304,10301,0.0
712,290304,2043,0.0
713,290304,10531,0.0
714,290304,10630,0.6717041688772558
715,290304,10410,0.0
716,290304,2050,0.0
717,290206,2040,5.514324049896384
718,290206,6090,4.546217626682356
719,290206,10190,2.624274700417587
720,290206,4120,4.030225013263535
721,290206,6050,2.485600785354349
722,290206,10210,5.016021779521682
723,290206,3060,4.481895918724502
724,290206,4090,5.439481909826354
725,290206,6100,3.472660176251554
726,290206,10161,1.3434083377545116
727,290206,10141,3.6671229779389773
728,290206,10092,4.305214611767792
729,290206,10162,3.157304954231605
730,290206,10500,1.5596487811690656
731,290206,4010,2.6868166755090233
732,290206,4100,3.229120342418688
733,290206,6080,3.445360785833242
734,290206,2030,5.676713735879564
735,290206,4081,4.246465456678089
736,290206,4110,3.079738425880289
737,290206,10750,3.7101995929353055
738,290206,10170,3.791001731215387
739,290206,4080,2.3237146401844657
740,290206,4050,3.229120342418688
741,290206,10510,4.045249566523415
742,290206,10221,1.0646259192485212
743,290206,10502,4.196758957622963
744,290206,10370,2.1292518384970425
745,290206,10120,3.417269999475982
746,290206,2047,3.157304954231605
747,290206,2041,4.4913502793089375
748,290206,10200,2.1292518384970425
749,290206,4020,4.1443643451288095
750,290206,10130,2.231352950046322
751,290206,4060,1.5596487811690656
752,290206,10180,4.606534424508181
753,290206,10150,2.624274700417587
754,290206,10140,0.0
755,290206,10650,0.6717041688772558
756,290206,10360,3.157304954231605
757,290206,10230,3.622042092789954
758,290206,10302,1.0646259192485212
759,290206,10730,3.9348302556309256
760,290206,10700,4.234275808238747
761,290206,10280,2.9954188090617215
762,290206,10800,0.0
763,290206,4070,3.622042092789954
764,290206,10060,1.0646259192485212
765,290206,10303,1.3434083377545116
766,290206,5031,2.624274700417587
767,290206,5030,3.6889006196661085
768,290206,10250,2.9954188090617215
769,290206,10260,1.0646259192485212
770,290206,10310,2.9503379239126977
771,290206,10100,3.5747612878008335
772,290206,3070,1.3434083377545116
773,290206,5090,2.0151125066317674
774,290206,6030,2.231352950046322
775,290206,6060,3.358520844386279
776,290206,10361,2.1292518384970425
777,290206,10050,3.6671229779389773
778,290206,4130,2.557416173541432
779,290206,10164,3.193877757745564
780,290206,10340,1.3434083377545116
781,290206,5010,1.8857120046641762
782,290206,10220,1.0646259192485212
783,290206,10300,2.0151125066317674
784,290206,5020,2.408034257003033
785,290206,10532,1.0646259192485212
786,290206,6070,2.408034257003033
787,290206,10171,2.0151125066317674
788,290206,10710,2.903057118923577
789,290206,10803,1.3434083377545116
790,290206,3030,1.0646259192485212
791,290206,10160,2.9503379239126977
792,290206,10020,1.5596487811690656
793,290206,10201,1.0646259192485212
794,290206,4030,1.5596487811690656
795,290206,10501,2.231352950046322
796,290206,2042,1.5596487811690656
797,290206,10900,0.0
798,290206,4140,0.0
799,290206,10307,0.0
800,290206,10422,0.6717041688772558
801,290206,10232,0.0
802,290206,10740,1.5596487811690656
803,290206,10021,1.0646259192485212
804,290206,10231,1.0646259192485212
805,290206,10272,0.0
806,290206,10270,1.0646259192485212
807,290206,10172,0.6717041688772558
808,290206,10283,1.3434083377545116
809,290206,3020,0.6717041688772558
810,290206,10410,0.0
811,290206,10163,1.3434083377545116
812,290206,4040,1.3434083377545116
813,290206,10110,0.0
814,290206,10802,0.6717041688772558
815,290206,10753,0.0
816,290206,3040,0.0
817,290206,10104,1.5596487811690656
818,290206,10240,2.3237146401844657
819,290206,6040,1.3434083377545116
820,290206,6020,0.6717041688772558
821,290206,6010,0.0
822,290206,10133,1.3434083377545116
823,290206,10420,1.0646259192485212
824,290206,10392,0.0
825,290206,10390,0.0
826,290206,10720,0.0
827,290206,10040,0.0
828,290206,10151,0.0
829,140301,10750,8.069633306685539
830,140301,2040,7.584326430239214
831,140301,4110,5.798818863818252
832,140301,10730,8.244359671939538
833,140301,4060,5.418025735766255
834,140301,6080,7.166929586787773
835,140301,4070,6.629965130483159
836,140301,6090,6.779347047021559
837,140301,4100,6.9287289635599585
838,140301,4010,6.830339453695334
839,140301,4020,7.824552190577151
840,140301,4050,6.062223868681525
841,140301,2041,7.889618409706777
842,140301,4120,7.571088705189225
843,140301,10307,4.7243795516098865
844,140301,2046,5.226771759108043
845,140301,2030,7.595858469622025
846,140301,10303,5.350650512384453
847,140301,10410,4.196758957622963
848,140301,10200,6.154416452410833
849,140301,6100,6.014570990632207
850,140301,2042,6.151028112338585
851,140301,10310,4.918169625555345
852,140301,10500,6.000797256391198
853,140301,5090,6.181104934991635
854,140301,10422,5.467370576196776
855,140301,4080,4.234275808238747
856,140301,2051,4.614852623851392
857,140301,10700,7.05812946552755
858,140301,6020,6.171182688511872
859,140301,2010,4.993870774556112
860,140301,6060,7.077893528011905
861,140301,10151,3.499211543264617
862,140301,10510,6.43065872719928
863,140301,10172,4.327752006002191
864,140301,6010,2.557416173541432
865,140301,4090,6.855273872319426
866,140301,10230,7.098540152368292
867,140301,3030,5.163054448186193
868,140301,10210,6.854452979196739
